% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
187 +1.395688036e+01 +1.395688036e+01 -3.560311964e+01 -3.560311964e+01 +1.6394e+00 -1.6877e+00 -1.9821e-01 +7.1536e-01 +1.3705e+00 +9.7100e-02 -1.7694e+00 +1.0109e+00 +3.0543e+00 +1.9279e-03 +2.2695e+00 -1.5134e+00 -4.7314e-01 -1.0605e+00 +1.7021e+00 -1.2600e+00 +1.2919e+00 +1.6206e+00 +1.0737e+00 -1.1314e+00
218 +1.140204309e+01 +1.140204309e+01 -3.815795691e+01 -3.815795691e+01 +2.4826e+00 -2.5831e+00 -1.2138e+00 +4.4172e-01 +1.0981e+00 -7.5805e-01 -1.7254e+00 +2.0223e+00 +4.1572e+00 +2.2621e-01 +2.4314e+00 -1.3464e+00 +2.1604e-01 -1.5769e+00 +2.1369e+00 -1.5620e+00 +1.9725e+00 +1.2368e+00 +1.5587e+00 -1.7777e+00
228 +9.461488192e+00 +9.461488192e+00 -4.009851181e+01 -4.009851181e+01 +1.9402e+00 -3.0098e+00 -1.2659e+00 +5.3773e-01 +1.2203e+00 -2.3112e-01 -1.0610e+00 +2.0255e+00 +3.6483e+00 +4.8099e-01 +2.3708e+00 -1.2754e+00 +3.1010e-01 -1.6050e+00 +1.4388e+00 -1.4715e+00 +1.6831e+00 +1.3845e+00 +1.5061e+00 -1.9429e+00
246 +8.579804936e+00 +8.579804936e+00 -4.098019506e+01 -4.098019506e+01 +1.6108e+00 -3.4374e+00 -9.7246e-01 +4.4357e-01 +8.7542e-01 -1.9225e-01 -6.6107e-01 +1.5139e+00 +3.5848e+00 +7.7134e-01 +1.7740e+00 -1.9012e+00 -6.6919e-01 -1.9010e+00 +1.7990e+00 -1.7316e+00 +1.4399e+00 +1.0092e+00 +1.1250e+00 -1.3484e+00
247 +7.137879089e+00 +7.137879089e+00 -4.242212091e+01 -4.242212091e+01 +1.7210e+00 -2.9005e+00 -1.3904e+00 +4.4437e-01 +1.1705e-01 +1.0438e-01 -1.2380e+00 +1.6183e+00 +3.4589e+00 -2.8028e-02 +2.1361e+00 -1.8576e+00 -1.6739e-01 -1.3650e+00 +1.3275e+00 -1.8803e+00 +1.8391e+00 +1.4367e+00 +1.6394e+00 -9.8045e-01
312 +6.923113430e+00 +6.923113430e+00 -4.263688657e+01 -4.263688657e+01 +1.7618e+00 -3.0795e+00 -1.3155e+00 +7.9062e-01 +6.5774e-01 -5.5103e-02 -9.6342e-01 +1.8805e+00 +3.4251e+00 +4.7878e-02 +2.0611e+00 -2.5752e+00 -1.5558e-01 -2.2287e+00 +1.7342e+00 -1.4454e+00 +1.3794e+00 +2.2973e+00 +2.7355e+00 -1.6262e+00
336 +6.706147195e+00 +6.706147195e+00 -4.285385281e+01 -4.285385281e+01 +1.8565e+00 -3.3029e+00 -1.2213e+00 +5.2934e-01 +1.3475e-01 -2.1754e-01 -5.3027e-01 +1.9781e+00 +3.3759e+00 -1.5260e-01 +1.4443e+00 -2.7895e+00 -2.7989e-02 -2.9673e+00 +1.7923e+00 -1.4268e+00 +1.5835e+00 +2.8728e+00 +2.9734e+00 -1.8632e+00
345 +6.017249658e+00 +6.017249658e+00 -4.354275034e+01 -4.354275034e+01 +1.6275e+00 -3.2046e+00 -1.1811e+00 +4.3626e-01 +1.5827e-01 +3.0125e-02 -3.1099e-01 +1.7484e+00 +3.1162e+00 -2.5415e-01 +1.6091e+00 -2.4086e+00 -4.2668e-01 -2.3965e+00 +2.0191e+00 -1.6646e+00 +1.3737e+00 +2.7574e+00 +2.6528e+00 -1.9167e+00
346 +5.636238607e+00 +5.636238607e+00 -4.392376139e+01 -4.392376139e+01 +1.5443e+00 -3.2557e+00 -1.5023e+00 +4.5492e-01 -1.6735e-01 -2.7813e-01 -5.6570e-01 +2.0664e+00 +3.5559e+00 -3.7618e-02 +1.3915e+00 -2.6887e+00 -4.0567e-01 -2.5584e+00 +1.7411e+00 -1.4275e+00 +1.3607e+00 +3.1886e+00 +3.0034e+00 -1.7772e+00
364 +5.418075471e+00 +5.418075471e+00 -4.414192453e+01 -4.414192453e+01 +1.4665e+00 -3.4726e+00 -1.3906e+00 +4.0714e-01 +1.7147e-01 -1.5336e-01 -2.5271e-01 +1.4031e+00 +3.2729e+00 -1.0487e-01 +2.0085e+00 -2.5453e+00 -3.9017e-01 -2.5697e+00 +1.3008e+00 -1.1321e+00 +1.5414e+00 +3.2093e+00 +3.0566e+00 -1.5628e+00
377 +4.007954742e+00 +4.007954742e+00 -4.555204526e+01 -4.555204526e+01 +2.0213e+00 -3.6549e+00 -1.4678e+00 +2.5554e-01 +2.9827e-01 -2.0756e-01 -5.1762e-02 +1.7441e+00 +3.3810e+00 -5.6987e-02 +1.9087e+00 -2.5887e+00 -3.6446e-01 -2.9187e+00 +1.4908e+00 -1.1216e+00 +1.4906e+00 +3.0210e+00 +2.8328e+00 -1.5714e+00
383 +3.929728535e+00 +3.929728535e+00 -4.563027147e+01 -4.563027147e+01 +1.9135e+00 -3.2505e+00 -1.2386e+00 +3.2100e-01 +5.9221e-01 -2.9472e-01 +1.0625e-01 +1.9656e+00 +3.4535e+00 +6.8061e-02 +1.8115e+00 -2.7936e+00 -3.5843e-01 -3.1944e+00 +1.5931e+00 -1.2071e+00 +1.6292e+00 +3.0102e+00 +3.0707e+00 -1.5342e+00
387 +3.217970248e+00 +3.217970248e+00 -4.634202975e+01 -4.634202975e+01 +2.0069e+00 -3.6557e+00 -1.6141e+00 -1.1554e-01 +3.9528e-01 -3.4990e-01 -5.9185e-02 +1.4400e+00 +3.4420e+00 -8.4612e-02 +1.8346e+00 -2.5370e+00 -3.5849e-01 -2.2675e+00 +1.3248e+00 -1.1265e+00 +1.4037e+00 +2.8257e+00 +2.8963e+00 -1.5310e+00
392 +2.469502049e+00 +2.469502049e+00 -4.709049795e+01 -4.709049795e+01 +2.1521e+00 -3.4040e+00 -1.4606e+00 -8.6541e-02 +5.1475e-01 -5.8973e-01 +7.0898e-01 +1.2479e+00 +3.4530e+00 -4.8763e-01 +1.7838e+00 -2.5251e+00 -3.8342e-01 -2.5188e+00 +1.3714e+00 -1.1808e+00 +1.1215e+00 +3.0299e+00 +3.0917e+00 -1.8194e+00
406 +2.368471723e+00 +2.368471723e+00 -4.719152828e+01 -4.719152828e+01 +2.0930e+00 -3.2567e+00 -1.5886e+00 -3.1030e-01 +1.0096e+00 -4.1938e-01 +7.8858e-01 +9.2606e-01 +3.3847e+00 -4.5022e-01 +1.8001e+00 -2.6613e+00 -3.8680e-01 -2.6621e+00 +1.5544e+00 -1.4070e+00 +1.2827e+00 +3.1505e+00 +3.0870e+00 -2.0876e+00
439 +2.041107790e+00 +2.041107790e+00 -4.751889221e+01 -4.751889221e+01 +2.1991e+00 -3.2044e+00 -1.7579e+00 -3.4191e-01 +2.9471e-01 -6.9824e-01 +6.2574e-01 +1.2567e+00 +3.5267e+00 -5.9158e-02 +1.0530e+00 -2.3165e+00 -6.4886e-01 -2.7070e+00 +1.2859e+00 -1.4945e+00 +1.4916e+00 +3.1886e+00 +2.8934e+00 -2.2788e+00
450 +1.940162259e+00 +1.940162259e+00 -4.761983774e+01 -4.761983774e+01 +2.3489e+00 -3.2833e+00 -1.6733e+00 -3.1782e-01 +6.4086e-01 -7.6151e-01 +4.4456e-01 +1.4223e+00 +3.7481e+00 -2.3412e-01 +1.3483e+00 -2.4364e+00 -7.8686e-01 -2.6744e+00 +8.8603e-01 -1.5909e+00 +1.3540e+00 +3.1821e+00 +2.8420e+00 -1.7913e+00
452 +1.789885627e+00 +1.789885627e+00 -4.777011437e+01 -4.777011437e+01 +1.9065e+00 -3.3628e+00 -1.5947e+00 -5.0512e-01 +5.2235e-01 -6.5126e-01 +1.8069e-01 +1.5189e+00 +3.6836e+00 -3.6604e-01 +1.3377e+00 -2.7743e+00 -8.5324e-01 -2.9136e+00 +1.1256e+00 -1.8092e+00 +1.4582e+00 +3.0905e+00 +2.8727e+00 -2.0306e+00
465 +1.610271723e+00 +1.610271723e+00 -4.794972828e+01 -4.794972828e+01 +1.5749e+00 -3.3651e+00 -1.5497e+00 -5.4118e-01 +5.8718e-01 -8.3220e-01 +9.6957e-02 +1.2985e+00 +3.1793e+00 -2.9087e-01 +1.8071e+00 -2.9627e+00 -1.1186e+00 -2.9605e+00 +1.1353e+00 -2.1456e+00 +1.5364e+00 +3.0014e+00 +2.9714e+00 -2.0773e+00
474 +8.712890338e-01 +8.712890338e-01 -4.868871097e+01 -4.868871097e+01 +1.8059e+00 -3.4968e+00 -1.7873e+00 -2.3342e-01 +8.5151e-01 -1.0426e+00 +1.4785e-01 +1.0808e+00 +3.0384e+00 -1.8755e-01 +1.5849e+00 -3.1404e+00 -9.8219e-01 -2.9347e+00 +1.1064e+00 -2.2196e+00 +1.7815e+00 +3.2144e+00 +2.8609e+00 -2.1623e+00
487 +5.516969801e-01 +5.516969801e-01 -4.900830302e+01 -4.900830302e+01 +1.8076e+00 -3.4802e+00 -1.4770e+00 -1.9990e-01 +1.1828e+00 -1.0658e+00 +7.2112e-02 +1.1402e+00 +3.0802e+00 -3.2563e-01 +1.3260e+00 -3.1406e+00 -1.3339e+00 -2.7800e+00 +1.1353e+00 -2.4399e+00 +1.8033e+00 +2.9662e+00 +2.7443e+00 -2.2338e+00
493 +4.934262862e-01 +4.934262862e-01 -4.906657371e+01 -4.906657371e+01 +2.0094e+00 -3.3548e+00 -1.4906e+00 -6.1598e-02 +7.4759e-01 -1.2308e+00 -2.8000e-01 +1.1619e+00 +3.2626e+00 -3.1071e-01 +1.2768e+00 -3.0051e+00 -1.1294e+00 -2.7982e+00 +9.3447e-01 -2.4695e+00 +1.7989e+00 +2.6758e+00 +2.5821e+00 -1.9771e+00
646 +4.866627644e-01 +4.866627644e-01 -4.907333724e+01 -4.907333724e+01 +2.5330e+00 -3.4516e+00 -1.7755e+00 -4.7081e-02 +1.0078e+00 -1.3095e+00 +1.9711e-01 +9.0116e-01 +3.2928e+00 -5.7179e-01 +1.3517e+00 -3.1113e+00 -9.4500e-01 -3.3338e+00 +7.5594e-01 -2.3119e+00 +1.9994e+00 +2.5322e+00 +2.6910e+00 -1.9528e+00
656 +3.968878218e-01 +3.968878218e-01 -4.916311218e+01 -4.916311218e+01 +2.6771e+00 -3.6295e+00 -1.9001e+00 +1.1929e-01 +1.0011e+00 -1.4376e+00 +3.3533e-01 +9.4298e-01 +3.2614e+00 -5.1052e-01 +1.3429e+00 -3.0008e+00 -1.0681e+00 -3.2906e+00 +7.1276e-01 -2.2807e+00 +2.1389e+00 +2.4260e+00 +2.6045e+00 -2.1009e+00
671 +3.143405034e-01 +3.143405034e-01 -4.924565950e+01 -4.924565950e+01 +2.5295e+00 -3.5207e+00 -2.0236e+00 +1.3976e-01 +9.2020e-01 -1.3596e+00 +2.8433e-01 +9.0671e-01 +3.2405e+00 -5.2264e-01 +1.2218e+00 -3.0611e+00 -1.1347e+00 -3.2180e+00 +8.2169e-01 -2.1633e+00 +2.0451e+00 +2.5528e+00 +2.5675e+00 -1.9554e+00
684 +2.963919323e-01 +2.963919323e-01 -4.926360807e+01 -4.926360807e+01 +2.5904e+00 -3.5605e+00 -2.3110e+00 +2.4681e-01 +7.9513e-01 -1.3663e+00 +5.5260e-01 +9.5387e-01 +3.1764e+00 -4.0656e-01 +1.0948e+00 -3.0788e+00 -1.3440e+00 -3.3202e+00 +1.0146e+00 -2.2169e+00 +2.1689e+00 +2.5284e+00 +2.4264e+00 -1.9973e+00
688 +2.635958801e-01 +2.635958801e-01 -4.929640412e+01 -4.929640412e+01 +2.5379e+00 -3.5716e+00 -2.1667e+00 +2.2391e-01 +8.6253e-01 -1.3965e+00 +3.7008e-01 +8.9769e-01 +3.3476e+00 -5.5018e-01 +1.2152e+00 -3.1315e+00 -1.3436e+00 -3.2041e+00 +1.0390e+00 -2.2117e+00 +2.2186e+00 +2.6230e+00 +2.2183e+00 -1.9692e+00
707 +2.503960068e-01 +2.503960068e-01 -4.930960399e+01 -4.930960399e+01 +2.4291e+00 -3.6988e+00 -2.0899e+00 +5.0508e-01 +7.5267e-01 -1.4215e+00 +3.4137e-01 +1.1613e+00 +3.2368e+00 -6.1818e-01 +1.1624e+00 -3.0213e+00 -1.3110e+00 -3.2091e+00 +1.0128e+00 -2.3099e+00 +2.1828e+00 +2.4368e+00 +2.4907e+00 -1.7922e+00
711 +1.934175798e-01 +1.934175798e-01 -4.936658242e+01 -4.936658242e+01 +2.5481e+00 -3.8334e+00 -1.9656e+00 +2.7232e-01 +6.2232e-01 -1.4404e+00 +5.5619e-01 +1.0767e+00 +3.2033e+00 -4.2376e-01 +1.0563e+00 -2.9009e+00 -1.2305e+00 -3.1881e+00 +1.0421e+00 -2.2155e+00 +2.3763e+00 +2.4403e+00 +2.4338e+00 -2.0847e+00
713 +1.744531405e-01 +1.744531405e-01 -4.938554686e+01 -4.938554686e+01 +2.5369e+00 -3.7844e+00 -1.9060e+00 +1.7271e-01 +7.0266e-01 -1.3480e+00 +5.8440e-01 +1.1856e+00 +3.1727e+00 -4.6802e-01 +1.0409e+00 -2.8731e+00 -1.2397e+00 -3.2085e+00 +1.0244e+00 -2.1471e+00 +2.3562e+00 +2.5672e+00 +2.5987e+00 -1.9758e+00
718 +1.582288201e-01 +1.582288201e-01 -4.940177118e+01 -4.940177118e+01 +2.6442e+00 -3.7187e+00 -2.0189e+00 +3.1924e-01 +5.3521e-01 -1.5237e+00 +7.4728e-01 +1.0350e+00 +3.1947e+00 -5.2723e-01 +8.2741e-01 -2.9647e+00 -1.5491e+00 -3.1167e+00 +1.0273e+00 -2.2207e+00 +2.3367e+00 +2.4140e+00 +2.3015e+00 -2.1705e+00
725 +1.438002126e-01 +1.438002126e-01 -4.941619979e+01 -4.941619979e+01 +2.6777e+00 -3.9111e+00 -2.1673e+00 +3.6029e-01 +6.2993e-01 -1.5455e+00 +5.5924e-01 +1.0349e+00 +3.3015e+00 -5.8810e-01 +8.6089e-01 -3.1090e+00 -1.7765e+00 -3.2229e+00 +1.0024e+00 -2.0581e+00 +2.2926e+00 +2.3414e+00 +2.3724e+00 -2.1812e+00
738 +1.322924004e-01 +1.322924004e-01 -4.942770760e+01 -4.942770760e+01 +2.5961e+00 -3.8712e+00 -2.1781e+00 +1.3325e-01 +9.4300e-01 -1.6896e+00 +5.6449e-01 +1.1563e+00 +3.1853e+00 -7.0839e-01 +1.0242e+00 -3.0720e+00 -1.6400e+00 -3.1886e+00 +1.0170e+00 -2.0436e+00 +2.2981e+00 +2.4308e+00 +2.4259e+00 -2.1183e+00
739 +1.254380363e-01 +1.254380363e-01 -4.943456196e+01 -4.943456196e+01 +2.8805e+00 -3.9470e+00 -2.2935e+00 +3.7365e-01 +6.2557e-01 -1.6776e+00 +6.4192e-01 +9.3368e-01 +3.3446e+00 -4.7774e-01 +9.3299e-01 -3.0974e+00 -1.6939e+00 -3.2208e+00 +9.5831e-01 -2.0014e+00 +2.2583e+00 +2.4520e+00 +2.3940e+00 -2.0940e+00
748 +1.192707581e-01 +1.192707581e-01 -4.944072924e+01 -4.944072924e+01 +2.9101e+00 -4.0269e+00 -2.2809e+00 +4.2470e-01 +6.3978e-01 -1.7978e+00 +7.2484e-01 +9.8120e-01 +3.3411e+00 -3.6055e-01 +9.6861e-01 -3.2533e+00 -1.8531e+00 -3.3006e+00 +8.5671e-01 -2.0470e+00 +2.1002e+00 +2.6379e+00 +2.3769e+00 -2.1605e+00
765 +4.487688482e-02 +4.487688482e-02 -4.951512312e+01 -4.951512312e+01 +2.8581e+00 -3.9537e+00 -2.2400e+00 +3.1075e-01 +5.6451e-01 -1.9233e+00 +8.5361e-01 +1.1143e+00 +3.4459e+00 -1.8966e-01 +1.0767e+00 -3.0706e+00 -1.9885e+00 -3.2001e+00 +1.0504e+00 -2.0087e+00 +2.2537e+00 +2.6700e+00 +2.2596e+00 -2.0576e+00
773 +3.499099134e-02 +3.499099134e-02 -4.952500901e+01 -4.952500901e+01 +2.7481e+00 -4.0170e+00 -2.3594e+00 +4.0613e-01 +4.0625e-01 -1.9643e+00 +8.4155e-01 +1.1064e+00 +3.3620e+00 -1.1599e-01 +1.1248e+00 -3.1152e+00 -2.0819e+00 -2.9911e+00 +1.0679e+00 -2.0625e+00 +2.2454e+00 +2.5764e+00 +2.2409e+00 -2.0372e+00
781 +1.851347769e-02 +1.851347769e-02 -4.954148652e+01 -4.954148652e+01 +2.8378e+00 -3.6401e+00 -2.2873e+00 +2.9612e-01 +4.1148e-01 -2.0129e+00 +1.0357e+00 +1.2591e+00 +3.4886e+00 -1.4088e-01 +9.8519e-01 -3.0662e+00 -2.1379e+00 -3.2239e+00 +1.1242e+00 -1.9888e+00 +2.3650e+00 +2.5753e+00 +2.3460e+00 -1.9666e+00
858 +1.398412857e-02 +1.398412857e-02 -4.954601587e+01 -4.954601587e+01 +2.5085e+00 -3.7127e+00 -2.1609e+00 +1.2204e-01 +2.8376e-01 -1.9419e+00 +1.4172e+00 +1.3380e+00 +3.5027e+00 -4.0377e-01 +1.0320e+00 -3.1435e+00 -2.1593e+00 -3.1691e+00 +1.2206e+00 -2.0603e+00 +2.3462e+00 +2.6041e+00 +2.3112e+00 -1.9525e+00
871 +1.037853184e-02 +1.037853184e-02 -4.954962147e+01 -4.954962147e+01 +2.6252e+00 -3.7099e+00 -2.1457e+00 +1.3717e-01 +2.6647e-01 -1.9654e+00 +1.2814e+00 +1.3041e+00 +3.4306e+00 -3.4507e-01 +1.2175e+00 -3.1574e+00 -2.1432e+00 -3.0947e+00 +1.1083e+00 -2.1049e+00 +2.1718e+00 +2.6906e+00 +2.2298e+00 -2.1011e+00
955 +8.393158549e-03 +8.393158549e-03 -4.955160684e+01 -4.955160684e+01 +2.3482e+00 -3.6802e+00 -2.2542e+00 +1.2579e-01 +3.8649e-01 -2.0660e+00 +1.1498e+00 +1.3420e+00 +3.2994e+00 -1.1880e-01 +1.1057e+00 -3.2061e+00 -2.2221e+00 -3.3040e+00 +1.0145e+00 -2.2238e+00 +2.2542e+00 +2.7023e+00 +2.4280e+00 -2.0816e+00
1020 +7.679857371e-03 +7.679857371e-03 -4.955232014e+01 -4.955232014e+01 +2.5113e+00 -3.5946e+00 -2.0317e+00 +7.3494e-02 +3.8666e-01 -1.9608e+00 +1.1098e+00 +1.4228e+00 +3.2783e+00 -7.7259e-03 +1.1214e+00 -3.2313e+00 -2.3097e+00 -3.0885e+00 +9.4991e-01 -2.2368e+00 +2.2063e+00 +2.7409e+00 +2.4535e+00 -1.9170e+00
1029 +6.393415056e-03 +6.393415056e-03 -4.955360658e+01 -4.955360658e+01 +2.4442e+00 -3.5565e+00 -2.0799e+00 +9.2586e-02 +3.3176e-01 -2.0118e+00 +1.2369e+00 +1.4167e+00 +3.2399e+00 +9.0684e-03 +1.1530e+00 -3.2412e+00 -2.2699e+00 -3.1528e+00 +9.1137e-01 -2.1854e+00 +2.2142e+00 +2.6885e+00 +2.4578e+00 -1.8831e+00
1033 +4.326263561e-03 +4.326263561e-03 -4.955567374e+01 -4.955567374e+01 +2.4512e+00 -3.5848e+00 -2.1295e+00 +1.0256e-01 +3.2133e-01 -2.0093e+00 +1.1442e+00 +1.4171e+00 +3.3052e+00 -2.8760e-02 +1.1267e+00 -3.2405e+00 -2.2121e+00 -3.1400e+00 +9.4787e-01 -2.1600e+00 +2.2258e+00 +2.6482e+00 +2.4969e+00 -1.9220e+00
1043 +3.998871611e-03 +3.998871611e-03 -4.955600113e+01 -4.955600113e+01 +2.4898e+00 -3.5512e+00 -2.1362e+00 +9.5387e-02 +2.8837e-01 -2.0291e+00 +1.2106e+00 +1.4447e+00 +3.3315e+00 -3.8934e-03 +1.0817e+00 -3.1866e+00 -2.1900e+00 -3.1244e+00 +9.0900e-01 -2.1847e+00 +2.2466e+00 +2.6648e+00 +2.5190e+00 -1.8852e+00
1059 +3.826412646e-03 +3.826412646e-03 -4.955617359e+01 -4.955617359e+01 +2.4994e+00 -3.6169e+00 -2.1091e+00 +1.0312e-01 +2.9223e-01 -2.1079e+00 +1.0968e+00 +1.4355e+00 +3.3139e+00 -3.6373e-02 +1.1318e+00 -3.2029e+00 -2.2831e+00 -3.1041e+00 +9.5645e-01 -2.1975e+00 +2.2765e+00 +2.6182e+00 +2.4626e+00 -1.9384e+00
1061 +3.753385622e-03 +3.753385622e-03 -4.955624661e+01 -4.955624661e+01 +2.4298e+00 -3.6266e+00 -2.1505e+00 +1.0001e-01 +3.3833e-01 -2.0065e+00 +1.1634e+00 +1.5096e+00 +3.3196e+00 -5.2360e-02 +1.0626e+00 -3.2281e+00 -2.2740e+00 -3.0580e+00 +9.1653e-01 -2.1687e+00 +2.2626e+00 +2.6234e+00 +2.4761e+00 -1.9112e+00
1064 +3.653351462e-03 +3.653351462e-03 -4.955634665e+01 -4.955634665e+01 +2.4168e+00 -3.6257e+00 -2.1507e+00 +9.3937e-02 +3.6296e-01 -1.9033e+00 +1.1597e+00 +1.4662e+00 +3.2799e+00 -1.3191e-01 +1.1039e+00 -3.2040e+00 -2.2594e+00 -3.0287e+00 +9.4995e-01 -2.1890e+00 +2.2421e+00 +2.6026e+00 +2.4998e+00 -1.9310e+00
1075 +3.583506603e-03 +3.583506603e-03 -4.955641649e+01 -4.955641649e+01 +2.4110e+00 -3.5996e+00 -2.1904e+00 +6.0242e-02 +2.8211e-01 -1.9340e+00 +1.1505e+00 +1.4681e+00 +3.2485e+00 -1.3685e-01 +1.1244e+00 -3.2121e+00 -2.2720e+00 -3.0508e+00 +9.6321e-01 -2.1553e+00 +2.2736e+00 +2.6133e+00 +2.4983e+00 -1.8488e+00
1083 +3.437416930e-03 +3.437416930e-03 -4.955656258e+01 -4.955656258e+01 +2.4115e+00 -3.5866e+00 -2.1993e+00 +7.8414e-02 +2.6147e-01 -1.9245e+00 +1.1794e+00 +1.4290e+00 +3.2732e+00 -1.8177e-01 +1.0692e+00 -3.2109e+00 -2.2272e+00 -3.0542e+00 +1.0001e+00 -2.1739e+00 +2.2855e+00 +2.6000e+00 +2.5170e+00 -1.9008e+00
1094 +3.284519099e-03 +3.284519099e-03 -4.955671548e+01 -4.955671548e+01 +2.4208e+00 -3.6159e+00 -2.1447e+00 +1.6914e-02 +2.4895e-01 -1.9394e+00 +1.1333e+00 +1.4574e+00 +3.2639e+00 -1.6587e-01 +1.0655e+00 -3.2136e+00 -2.3271e+00 -3.0358e+00 +1.0376e+00 -2.2566e+00 +2.2842e+00 +2.6166e+00 +2.4966e+00 -1.9310e+00
1110 +2.612726508e-03 +2.612726508e-03 -4.955738727e+01 -4.955738727e+01 +2.4107e+00 -3.6126e+00 -2.1616e+00 +3.6619e-02 +2.3093e-01 -1.9574e+00 +1.1885e+00 +1.4728e+00 +3.3031e+00 -1.9231e-01 +1.0813e+00 -3.2388e+00 -2.3173e+00 -2.9987e+00 +1.0389e+00 -2.2523e+00 +2.2997e+00 +2.5810e+00 +2.4829e+00 -1.9732e+00
1115 +1.969423948e-03 +1.969423948e-03 -4.955803058e+01 -4.955803058e+01 +2.4235e+00 -3.6131e+00 -2.1624e+00 +4.3178e-02 +1.8266e-01 -1.9544e+00 +1.2675e+00 +1.4507e+00 +3.3076e+00 -1.1833e-01 +1.1257e+00 -3.2659e+00 -2.4070e+00 -2.9984e+00 +1.0527e+00 -2.2613e+00 +2.2930e+00 +2.5888e+00 +2.5023e+00 -1.9297e+00
1132 +1.565620196e-03 +1.565620196e-03 -4.955843438e+01 -4.955843438e+01 +2.4413e+00 -3.6018e+00 -2.1618e+00 +6.3749e-02 +1.5260e-01 -1.9590e+00 +1.1861e+00 +1.4896e+00 +3.3188e+00 -1.7348e-01 +1.1189e+00 -3.2628e+00 -2.3703e+00 -2.9623e+00 +1.0103e+00 -2.2133e+00 +2.2555e+00 +2.5724e+00 +2.4600e+00 -1.9198e+00
1152 +1.236432046e-03 +1.236432046e-03 -4.955876357e+01 -4.955876357e+01 +2.4761e+00 -3.5908e+00 -2.1310e+00 +1.1019e-01 +8.9871e-02 -1.9820e+00 +1.1898e+00 +1.4782e+00 +3.3576e+00 -1.3287e-01 +1.1524e+00 -3.2214e+00 -2.4137e+00 -2.9208e+00 +9.8626e-01 -2.1490e+00 +2.3051e+00 +2.5822e+00 +2.4284e+00 -1.9327e+00
1175 +9.923869199e-04 +9.923869199e-04 -4.955900761e+01 -4.955900761e+01 +2.4728e+00 -3.6111e+00 -2.1036e+00 +9.7862e-02 +6.7604e-02 -1.9491e+00 +1.2379e+00 +1.4675e+00 +3.3707e+00 -1.7517e-01 +1.1398e+00 -3.1732e+00 -2.4200e+00 -2.9578e+00 +9.7382e-01 -2.1474e+00 +2.3213e+00 +2.5835e+00 +2.4615e+00 -1.8950e+00
1183 +9.183873993e-04 +9.183873993e-04 -4.955908161e+01 -4.955908161e+01 +2.4926e+00 -3.6325e+00 -2.1065e+00 +7.7816e-02 -2.2728e-02 -2.0138e+00 +1.3210e+00 +1.5422e+00 +3.3735e+00 -1.5531e-01 +1.1310e+00 -3.1130e+00 -2.3677e+00 -2.8597e+00 +9.6138e-01 -2.1357e+00 +2.3931e+00 +2.5870e+00 +2.3929e+00 -1.9703e+00
1184 +7.944181232e-04 +7.944181232e-04 -4.955920558e+01 -4.955920558e+01 +2.4204e+00 -3.6041e+00 -2.0865e+00 +8.5963e-02 +2.8586e-02 -2.0312e+00 +1.3192e+00 +1.5374e+00 +3.3770e+00 -1.5476e-01 +1.0858e+00 -3.1354e+00 -2.3970e+00 -2.9394e+00 +9.3704e-01 -2.1967e+00 +2.3929e+00 +2.6139e+00 +2.4030e+00 -1.9436e+00
1189 +7.889420947e-04 +7.889420947e-04 -4.955921106e+01 -4.955921106e+01 +2.4774e+00 -3.6127e+00 -2.1405e+00 +7.4194e-02 +1.9464e-02 -1.9856e+00 +1.2588e+00 +1.5634e+00 +3.3844e+00 -1.0481e-01 +1.1459e+00 -3.1375e+00 -2.4292e+00 -2.8991e+00 +9.4212e-01 -2.1863e+00 +2.3818e+00 +2.5947e+00 +2.4279e+00 -1.9588e+00
1249 +7.708509117e-04 +7.708509117e-04 -4.955922915e+01 -4.955922915e+01 +2.4475e+00 -3.6428e+00 -2.1587e+00 +1.3738e-01 +1.4777e-01 -1.9229e+00 +1.2849e+00 +1.4381e+00 +3.3172e+00 -1.6031e-01 +1.0883e+00 -3.1103e+00 -2.3886e+00 -2.8567e+00 +1.0310e+00 -2.1843e+00 +2.3608e+00 +2.5698e+00 +2.3619e+00 -1.9551e+00
1286 +7.318496277e-04 +7.318496277e-04 -4.955926815e+01 -4.955926815e+01 +2.4771e+00 -3.6267e+00 -2.1682e+00 +9.5883e-02 +6.8184e-02 -1.9597e+00 +1.2524e+00 +1.4852e+00 +3.3799e+00 -1.1312e-01 +1.1070e+00 -3.1370e+00 -2.3728e+00 -2.8857e+00 +9.9577e-01 -2.1710e+00 +2.3490e+00 +2.5910e+00 +2.3840e+00 -1.9885e+00
1292 +6.813409217e-04 +6.813409217e-04 -4.955931866e+01 -4.955931866e+01 +2.4738e+00 -3.6589e+00 -2.1627e+00 +1.1767e-01 +6.1953e-02 -1.9300e+00 +1.2790e+00 +1.5246e+00 +3.3692e+00 -1.2506e-01 +1.0930e+00 -3.1136e+00 -2.3938e+00 -2.8631e+00 +9.3532e-01 -2.1388e+00 +2.3428e+00 +2.6118e+00 +2.4104e+00 -2.0307e+00
